,sketch_id,game_id,animal,cardinality,trial_num,condition,block,clfScore_animal,clfScore_cardinality
1043,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_owl_4_9_number_owl_4_044,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,owl,4,9.0,number,2.0,deer,4
1044,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_owl_5_21_number_owl_5_084,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,owl,5,21.0,number,3.0,deer,8
1045,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_owl_6_29_number_owl_6_045,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,owl,6,29.0,number,4.0,deer,7
1046,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_owl_7_19_number_owl_7_023,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,owl,7,19.0,number,3.0,owl,5
1047,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_owl_8_2_number_owl_8_012,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,owl,8,2.0,number,1.0,owl,7
1048,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_rabbit_1_10_number_rabbit_1_007,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,rabbit,1,10.0,number,2.0,owl,1
1049,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_rabbit_2_20_number_rabbit_2_042,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,rabbit,2,20.0,number,3.0,owl,2
1050,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_rabbit_3_27_number_rabbit_3_059,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,rabbit,3,27.0,number,4.0,owl,3
1051,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_rabbit_4_30_number_rabbit_4_044,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,rabbit,4,30.0,number,4.0,deer,7
1052,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_rabbit_5_7_number_rabbit_5_011,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,rabbit,5,7.0,number,1.0,rabbit,5
1053,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_rabbit_6_13_number_rabbit_6_045,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,rabbit,6,13.0,number,2.0,deer,8
1054,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_rabbit_7_3_number_rabbit_7_095,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,rabbit,7,3.0,number,1.0,deer,2
1055,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5_rabbit_8_23_number_rabbit_8_028,5810-5d5dde58-ea14-4f25-8960-5801f5a24ba5,rabbit,8,23.0,number,3.0,owl,6
1056,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_bear_1_4_shape_bear_1_042,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,bear,1,4.0,shape,1.0,bear,3
1057,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_bear_2_5_shape_bear_2_022,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,bear,2,5.0,shape,1.0,bear,4
1058,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_bear_3_14_shape_bear_3_096,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,bear,3,14.0,shape,2.0,bear,8
1059,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_bear_4_17_shape_bear_4_080,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,bear,4,17.0,shape,3.0,bear,2
1060,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_bear_5_32_shape_bear_5_082,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,bear,5,32.0,shape,4.0,bear,3
1061,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_bear_6_10_shape_bear_6_025,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,bear,6,10.0,shape,2.0,rabbit,5
1062,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_bear_7_21_shape_bear_7_034,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,bear,7,21.0,shape,3.0,bear,7
1063,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_bear_8_25_shape_bear_8_022,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,bear,8,25.0,shape,4.0,bear,3
1064,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_deer_1_30_shape_deer_1_024,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,deer,1,30.0,shape,4.0,deer,4
1065,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_deer_2_26_shape_deer_2_027,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,deer,2,26.0,shape,4.0,rabbit,7
1066,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_deer_3_3_shape_deer_3_025,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,deer,3,3.0,shape,1.0,deer,2
1067,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_deer_4_13_shape_deer_4_085,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,deer,4,13.0,shape,2.0,owl,2
1068,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_deer_5_23_shape_deer_5_085,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,deer,5,23.0,shape,3.0,deer,5
1069,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_deer_6_8_shape_deer_6_029,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,deer,6,8.0,shape,1.0,deer,5
1070,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_deer_7_9_shape_deer_7_040,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,deer,7,9.0,shape,2.0,rabbit,5
1071,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_deer_8_18_shape_deer_8_072,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,deer,8,18.0,shape,3.0,deer,7
1072,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_owl_1_19_shape_owl_1_041,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,owl,1,19.0,shape,3.0,owl,8
1073,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_owl_2_24_shape_owl_2_016,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,owl,2,24.0,shape,3.0,owl,3
1074,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_owl_3_27_shape_owl_3_096,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,owl,3,27.0,shape,4.0,owl,8
1075,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_owl_4_7_shape_owl_4_052,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,owl,4,7.0,shape,1.0,rabbit,3
1076,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_owl_5_15_shape_owl_5_045,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,owl,5,15.0,shape,2.0,rabbit,4
1077,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_owl_6_31_shape_owl_6_053,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,owl,6,31.0,shape,4.0,owl,1
1078,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_owl_7_1_shape_owl_7_008,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,owl,7,1.0,shape,1.0,owl,5
1079,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_owl_8_12_shape_owl_8_096,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,owl,8,12.0,shape,2.0,owl,8
1080,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_rabbit_1_11_shape_rabbit_1_059,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,rabbit,1,11.0,shape,2.0,owl,1
1081,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_rabbit_2_16_shape_rabbit_2_001,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,rabbit,2,16.0,shape,2.0,rabbit,3
1082,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_rabbit_3_22_shape_rabbit_3_082,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,rabbit,3,22.0,shape,3.0,rabbit,7
1083,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_rabbit_4_29_shape_rabbit_4_091,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,rabbit,4,29.0,shape,4.0,rabbit,5
1084,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_rabbit_5_6_shape_rabbit_5_070,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,rabbit,5,6.0,shape,1.0,owl,3
1085,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_rabbit_6_20_shape_rabbit_6_070,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,rabbit,6,20.0,shape,3.0,rabbit,4
1086,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_rabbit_7_28_shape_rabbit_7_017,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,rabbit,7,28.0,shape,4.0,rabbit,8
1087,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94_rabbit_8_2_shape_rabbit_8_047,6096-45b1ca17-5b6f-4763-b392-5035dbd8ef94,rabbit,8,2.0,shape,1.0,owl,5
1088,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_bear_1_19_number_bear_1_034,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,bear,1,19.0,number,3.0,rabbit,1
1089,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_bear_2_13_number_bear_2_030,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,bear,2,13.0,number,2.0,owl,3
1090,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_bear_3_29_number_bear_3_006,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,bear,3,29.0,number,4.0,deer,3
1091,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_bear_4_28_number_bear_4_020,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,bear,4,28.0,number,4.0,owl,4
1092,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_bear_5_12_number_bear_5_048,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,bear,5,12.0,number,2.0,bear,6
1093,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_bear_6_4_number_bear_6_029,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,bear,6,4.0,number,1.0,deer,7
1094,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_bear_7_6_number_bear_7_096,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,bear,7,6.0,number,1.0,deer,3
1095,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_bear_8_24_number_bear_8_092,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,bear,8,24.0,number,3.0,rabbit,6
1096,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_deer_1_32_number_deer_1_098,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,deer,1,32.0,number,4.0,owl,1
1097,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_deer_2_7_number_deer_2_062,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,deer,2,7.0,number,1.0,deer,1
1098,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_deer_3_14_number_deer_3_035,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,deer,3,14.0,number,2.0,bear,7
1099,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_deer_4_11_number_deer_4_089,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,deer,4,11.0,number,2.0,owl,2
1100,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_deer_5_2_number_deer_5_075,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,deer,5,2.0,number,1.0,owl,6
1101,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_deer_6_20_number_deer_6_010,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,deer,6,20.0,number,3.0,bear,6
1102,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_deer_7_23_number_deer_7_000,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,deer,7,23.0,number,3.0,deer,8
1103,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_deer_8_27_number_deer_8_078,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,deer,8,27.0,number,4.0,rabbit,2
1104,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_owl_1_16_number_owl_1_070,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,owl,1,16.0,number,2.0,owl,2
1105,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_owl_2_22_number_owl_2_043,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,owl,2,22.0,number,3.0,deer,1
1106,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_owl_3_5_number_owl_3_043,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,owl,3,5.0,number,1.0,owl,4
1107,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_owl_4_1_number_owl_4_010,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,owl,4,1.0,number,1.0,bear,3
1108,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_owl_5_18_number_owl_5_086,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,owl,5,18.0,number,3.0,bear,7
1109,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_owl_6_31_number_owl_6_020,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,owl,6,31.0,number,4.0,rabbit,5
1110,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_owl_7_25_number_owl_7_016,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,owl,7,25.0,number,4.0,rabbit,5
1111,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_owl_8_9_number_owl_8_014,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,owl,8,9.0,number,2.0,rabbit,8
1112,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_rabbit_1_3_number_rabbit_1_025,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,rabbit,1,3.0,number,1.0,owl,2
1113,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_rabbit_2_30_number_rabbit_2_072,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,rabbit,2,30.0,number,4.0,owl,2
1114,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_rabbit_3_17_number_rabbit_3_077,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,rabbit,3,17.0,number,3.0,deer,3
1115,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_rabbit_4_21_number_rabbit_4_047,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,rabbit,4,21.0,number,3.0,deer,8
1116,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_rabbit_5_26_number_rabbit_5_070,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,rabbit,5,26.0,number,4.0,deer,5
1117,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_rabbit_6_10_number_rabbit_6_087,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,rabbit,6,10.0,number,2.0,owl,7
1118,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_rabbit_7_15_number_rabbit_7_098,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,rabbit,7,15.0,number,2.0,owl,6
1119,6172-292460e4-4c1b-4926-ac2d-15467a08cff1_rabbit_8_8_number_rabbit_8_017,6172-292460e4-4c1b-4926-ac2d-15467a08cff1,rabbit,8,8.0,number,1.0,bear,8
1120,6241-1329b567-f417-48fd-b527-c1bda82f3b77_bear_1_8_number_bear_1_066,6241-1329b567-f417-48fd-b527-c1bda82f3b77,bear,1,8.0,number,1.0,owl,1
1121,6241-1329b567-f417-48fd-b527-c1bda82f3b77_bear_2_9_number_bear_2_055,6241-1329b567-f417-48fd-b527-c1bda82f3b77,bear,2,9.0,number,2.0,rabbit,4
1122,6241-1329b567-f417-48fd-b527-c1bda82f3b77_bear_3_29_number_bear_3_042,6241-1329b567-f417-48fd-b527-c1bda82f3b77,bear,3,29.0,number,4.0,rabbit,1
1123,6241-1329b567-f417-48fd-b527-c1bda82f3b77_bear_4_16_number_bear_4_090,6241-1329b567-f417-48fd-b527-c1bda82f3b77,bear,4,16.0,number,2.0,owl,3
1124,6241-1329b567-f417-48fd-b527-c1bda82f3b77_bear_5_26_number_bear_5_069,6241-1329b567-f417-48fd-b527-c1bda82f3b77,bear,5,26.0,number,4.0,deer,3
1125,6241-1329b567-f417-48fd-b527-c1bda82f3b77_bear_6_3_number_bear_6_070,6241-1329b567-f417-48fd-b527-c1bda82f3b77,bear,6,3.0,number,1.0,owl,6
1126,6241-1329b567-f417-48fd-b527-c1bda82f3b77_bear_7_17_number_bear_7_049,6241-1329b567-f417-48fd-b527-c1bda82f3b77,bear,7,17.0,number,3.0,owl,6
1127,6241-1329b567-f417-48fd-b527-c1bda82f3b77_bear_8_24_number_bear_8_060,6241-1329b567-f417-48fd-b527-c1bda82f3b77,bear,8,24.0,number,3.0,owl,6
1128,6241-1329b567-f417-48fd-b527-c1bda82f3b77_deer_1_12_number_deer_1_072,6241-1329b567-f417-48fd-b527-c1bda82f3b77,deer,1,12.0,number,2.0,owl,1
1129,6241-1329b567-f417-48fd-b527-c1bda82f3b77_deer_2_32_number_deer_2_017,6241-1329b567-f417-48fd-b527-c1bda82f3b77,deer,2,32.0,number,4.0,rabbit,2
1130,6241-1329b567-f417-48fd-b527-c1bda82f3b77_deer_3_21_number_deer_3_048,6241-1329b567-f417-48fd-b527-c1bda82f3b77,deer,3,21.0,number,3.0,owl,5
1131,6241-1329b567-f417-48fd-b527-c1bda82f3b77_deer_4_28_number_deer_4_039,6241-1329b567-f417-48fd-b527-c1bda82f3b77,deer,4,28.0,number,4.0,rabbit,4
1132,6241-1329b567-f417-48fd-b527-c1bda82f3b77_deer_5_20_number_deer_5_075,6241-1329b567-f417-48fd-b527-c1bda82f3b77,deer,5,20.0,number,3.0,rabbit,4
1133,6241-1329b567-f417-48fd-b527-c1bda82f3b77_deer_6_13_number_deer_6_022,6241-1329b567-f417-48fd-b527-c1bda82f3b77,deer,6,13.0,number,2.0,owl,5
1134,6241-1329b567-f417-48fd-b527-c1bda82f3b77_deer_7_5_number_deer_7_070,6241-1329b567-f417-48fd-b527-c1bda82f3b77,deer,7,5.0,number,1.0,bear,7
1135,6241-1329b567-f417-48fd-b527-c1bda82f3b77_deer_8_1_number_deer_8_073,6241-1329b567-f417-48fd-b527-c1bda82f3b77,deer,8,1.0,number,1.0,owl,8
1136,6241-1329b567-f417-48fd-b527-c1bda82f3b77_owl_1_30_number_owl_1_084,6241-1329b567-f417-48fd-b527-c1bda82f3b77,owl,1,30.0,number,4.0,owl,1
1137,6241-1329b567-f417-48fd-b527-c1bda82f3b77_owl_2_22_number_owl_2_005,6241-1329b567-f417-48fd-b527-c1bda82f3b77,owl,2,22.0,number,3.0,rabbit,1
1138,6241-1329b567-f417-48fd-b527-c1bda82f3b77_owl_3_4_number_owl_3_083,6241-1329b567-f417-48fd-b527-c1bda82f3b77,owl,3,4.0,number,1.0,owl,3
1139,6241-1329b567-f417-48fd-b527-c1bda82f3b77_owl_4_19_number_owl_4_074,6241-1329b567-f417-48fd-b527-c1bda82f3b77,owl,4,19.0,number,3.0,owl,2
1140,6241-1329b567-f417-48fd-b527-c1bda82f3b77_owl_5_6_number_owl_5_028,6241-1329b567-f417-48fd-b527-c1bda82f3b77,owl,5,6.0,number,1.0,deer,4
1141,6241-1329b567-f417-48fd-b527-c1bda82f3b77_owl_6_25_number_owl_6_062,6241-1329b567-f417-48fd-b527-c1bda82f3b77,owl,6,25.0,number,4.0,owl,2
1142,6241-1329b567-f417-48fd-b527-c1bda82f3b77_owl_7_11_number_owl_7_076,6241-1329b567-f417-48fd-b527-c1bda82f3b77,owl,7,11.0,number,2.0,deer,6
1143,6241-1329b567-f417-48fd-b527-c1bda82f3b77_owl_8_14_number_owl_8_069,6241-1329b567-f417-48fd-b527-c1bda82f3b77,owl,8,14.0,number,2.0,rabbit,6
1144,6241-1329b567-f417-48fd-b527-c1bda82f3b77_rabbit_1_18_number_rabbit_1_036,6241-1329b567-f417-48fd-b527-c1bda82f3b77,rabbit,1,18.0,number,3.0,deer,2
1145,6241-1329b567-f417-48fd-b527-c1bda82f3b77_rabbit_2_7_number_rabbit_2_054,6241-1329b567-f417-48fd-b527-c1bda82f3b77,rabbit,2,7.0,number,1.0,owl,2
1146,6241-1329b567-f417-48fd-b527-c1bda82f3b77_rabbit_3_10_number_rabbit_3_048,6241-1329b567-f417-48fd-b527-c1bda82f3b77,rabbit,3,10.0,number,2.0,rabbit,1
1147,6241-1329b567-f417-48fd-b527-c1bda82f3b77_rabbit_4_2_number_rabbit_4_024,6241-1329b567-f417-48fd-b527-c1bda82f3b77,rabbit,4,2.0,number,1.0,deer,4
1148,6241-1329b567-f417-48fd-b527-c1bda82f3b77_rabbit_5_15_number_rabbit_5_052,6241-1329b567-f417-48fd-b527-c1bda82f3b77,rabbit,5,15.0,number,2.0,owl,2
1149,6241-1329b567-f417-48fd-b527-c1bda82f3b77_rabbit_6_23_number_rabbit_6_031,6241-1329b567-f417-48fd-b527-c1bda82f3b77,rabbit,6,23.0,number,3.0,owl,6
1150,6241-1329b567-f417-48fd-b527-c1bda82f3b77_rabbit_7_27_number_rabbit_7_013,6241-1329b567-f417-48fd-b527-c1bda82f3b77,rabbit,7,27.0,number,4.0,owl,6
1151,6241-1329b567-f417-48fd-b527-c1bda82f3b77_rabbit_8_31_number_rabbit_8_045,6241-1329b567-f417-48fd-b527-c1bda82f3b77,rabbit,8,31.0,number,4.0,owl,8
1152,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_bear_1_2_shape_bear_1_017,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,bear,1,2.0,shape,1.0,bear,2
1153,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_bear_2_15_shape_bear_2_045,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,bear,2,15.0,shape,2.0,bear,5
1154,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_bear_3_22_shape_bear_3_012,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,bear,3,22.0,shape,3.0,bear,5
1155,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_bear_4_10_shape_bear_4_059,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,bear,4,10.0,shape,2.0,bear,2
1156,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_bear_5_17_shape_bear_5_074,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,bear,5,17.0,shape,3.0,bear,1
1157,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_bear_6_7_shape_bear_6_049,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,bear,6,7.0,shape,1.0,bear,1
1158,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_bear_7_25_shape_bear_7_015,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,bear,7,25.0,shape,4.0,bear,2
1159,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_bear_8_32_shape_bear_8_041,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,bear,8,32.0,shape,4.0,bear,1
1160,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_deer_1_28_shape_deer_1_054,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,deer,1,28.0,shape,4.0,owl,2
1161,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_deer_2_24_shape_deer_2_033,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,deer,2,24.0,shape,3.0,deer,3
1162,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_deer_3_12_shape_deer_3_030,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,deer,3,12.0,shape,2.0,deer,3
1163,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_deer_4_18_shape_deer_4_036,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,deer,4,18.0,shape,3.0,deer,7
1164,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_deer_5_16_shape_deer_5_009,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,deer,5,16.0,shape,2.0,deer,3
1165,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_deer_6_31_shape_deer_6_053,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,deer,6,31.0,shape,4.0,deer,2
1166,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_deer_7_8_shape_deer_7_069,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,deer,7,8.0,shape,1.0,deer,7
1167,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_deer_8_1_shape_deer_8_041,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,deer,8,1.0,shape,1.0,rabbit,1
1168,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_owl_1_23_shape_owl_1_017,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,owl,1,23.0,shape,3.0,owl,8
1169,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_owl_2_5_shape_owl_2_073,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,owl,2,5.0,shape,1.0,owl,2
1170,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_owl_3_30_shape_owl_3_095,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,owl,3,30.0,shape,4.0,owl,3
1171,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_owl_4_4_shape_owl_4_097,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,owl,4,4.0,shape,1.0,owl,1
1172,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_owl_5_27_shape_owl_5_068,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,owl,5,27.0,shape,4.0,owl,5
1173,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_owl_6_20_shape_owl_6_017,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,owl,6,20.0,shape,3.0,owl,5
1174,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_owl_7_11_shape_owl_7_085,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,owl,7,11.0,shape,2.0,owl,6
1175,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_owl_8_14_shape_owl_8_047,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,owl,8,14.0,shape,2.0,owl,8
1176,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_rabbit_1_9_shape_rabbit_1_030,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,rabbit,1,9.0,shape,2.0,rabbit,4
1177,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_rabbit_2_29_shape_rabbit_2_028,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,rabbit,2,29.0,shape,4.0,rabbit,6
1178,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_rabbit_3_3_shape_rabbit_3_094,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,rabbit,3,3.0,shape,1.0,rabbit,4
1179,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f_rabbit_4_26_shape_rabbit_4_004,6265-a70bd0e5-9111-4b9d-a54d-892f121eb60f,rabbit,4,26.0,shape,4.0,deer,8
